Estado Matricula,Período,Año,Organización Jurídica,Categoría,Tamaño,Sector Agregado,Sector Actividad Económica,CIIU1,Personal Ocupado,Municipio,Zona,Barrio,Total Valor Activos,Total Valor Pasivos,Total Valor Patrimonio,Total Valor Ventas Netas
Constituciones,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Construcción,Construcción,F4290 ** Construccion de otras obras de ingenieria civil,0,NEIVA,NORTE,TORRES DE IPACARAI,12000000,0,12000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades de servicios administrativos y de apoyo,N7912 ** Actividades de operadores turisticos,0,NEIVA,NORTE,LA GAITANA,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Servicios,"Actividades profesionales, científicas y técnicas",M7310 ** Publicidad,0,NEIVA,NORTE,LOS CAMBULOS,1000000,0,1000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4631 ** Comercio al por mayor de productos alimenticios,0,PITALITO,SUR,LOS NOGALES,5000000,0,5000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4719 ** Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general)  bebidas (alcohólicas y no alcohólicas) y tabaco,0,ISNOS,SUR,CRISTO REY,3800000,0,3800000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Otras actividades de servicios,S9602 ** Peluqueria y otros tratamientos de belleza,0,PITALITO,SUR,QUINCHE,3000000,0,3000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,0,NEIVA,NORTE,CAGUAN,570000,0,570000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Construcción,Construcción,F4111 ** Construccion de edificios residenciales,0,NEIVA,NORTE,TENERIFE,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5619 ** Otros tipos de expendio de comidas preparadas n.c.p.,0,NEIVA,NORTE,LA TOMA,20000000,0,20000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Información y comunicaciones,J6201 ** Actividades de desarrollo de sistemas informaticos (planificacion  analisis  diseño  programacion  pruebas),0,NEIVA,NORTE,PORTALES DE YALCONIA,2500000,0,2500000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1040 ** Elaboracion de productos lacteos,0,PAICOL,OCCIDENTE,VEREDA LAS MERCEDES,3000000,0,3000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4771 ** Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,0,NEIVA,NORTE,TENERIFE,1600000,0,1600000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1312 ** Tejeduria de productos textiles,0,NEIVA,NORTE,EL CENTRO,1000000,0,1000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Otras actividades de servicios,S9602 ** Peluqueria y otros tratamientos de belleza,0,NEIVA,NORTE,PRADO ALTO,6000000,0,6000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades de servicios administrativos y de apoyo,N8020 ** Actividades de servicios de sistemas de seguridad,0,NEIVA,NORTE,ESTADIO URDANETA ARBELAEZ,1000000,0,1000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4773 ** Comercio al por menor de productos farmaceuticos y medicinales  cosmeticos y articulos de tocador en establecimientos especializados,0,NEIVA,NORTE,LOS PINOS,5000000,0,5000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5619 ** Otros tipos de expendio de comidas preparadas n.c.p.,0,LA PLATA,OCCIDENTE,PAEZ,3500000,0,3500000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4772 ** Comercio al por menor de todo tipo de calzado y articulos de cuero y sucedaneos del cuero en establecimientos especializados,0,NEIVA,NORTE,PORTALES DE BARANTA,1500000,0,1500000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4791 ** Comercio al por menor realizado a traves de internet,0,NEIVA,NORTE,SANTA INES,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4769 ** Comercio al por menor de otros articulos culturales y de entretenimiento n.c.p. en establecimientos especializados,0,AIPE,NORTE,LAS MARIAS,4000000,0,4000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Transporte y Almacenamiento,H5221 ** Actividades de estaciones  vias y servicios complementarios para el transporte terrestre,0,NEIVA,NORTE,SAN PEDRO,1000000,0,1000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4620 ** Comercio al por mayor de materias primas agropecuarias  animales vivos,0,OPORAPA,SUR,EL CENTRO,5000000,0,5000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,0,NEIVA,NORTE,EL CENTRO,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Industria,Industrias manufactureras,C2821 ** Fabricacion de maquinaria agropecuaria y forestal,0,SAN AGUSTIN,SUR,MATANZAS,21000000,0,21000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,1,PITALITO,SUR,MONTAÑITA,4000000,0,4000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades financieras y de seguros,K6621 ** Actividades de agentes y corredores de seguros,0,NEIVA,NORTE,LAS MERCEDES,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Construcción,Construcción,F4329 ** Otras instalaciones especializadas,0,NEIVA,NORTE,ALTOS DEL LIMONAR,800000,0,800000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4773 ** Comercio al por menor de productos farmaceuticos y medicinales  cosmeticos y articulos de tocador en establecimientos especializados,0,NEIVA,NORTE,PRADO ALTO,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5611 ** Expendio a la mesa de comidas preparadas,0,GARZON,CENTRO,LA JAGUA,3700000,0,3700000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades de servicios administrativos y de apoyo,N8299 ** Otras actividades de servicio de apoyo a las empresas n.c.p.,0,TIMANA,SUR,CENTRO,4000000,0,4000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades financieras y de seguros,K6511 ** Seguros generales,0,NEIVA,NORTE,SEVILLA,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,"Actividades artísticas, de entretenimiento y recreación",R9200 ** Actividades de juegos de azar y apuestas,0,OPORAPA,SUR,SAN CIRO,3000000,0,3000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4721 ** Comercio al por menor de productos agricolas para el consumo en establecimientos especializados,1,AGRADO,CENTRO,CHIMBAYACO BAJO,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,0,NEIVA,NORTE,BONILLA,1500000,0,1500000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4781 ** Comercio al por menor de alimentos  bebidas y tabaco en puestos de venta moviles,0,NEIVA,NORTE,LAS GRANJAS,1500000,0,1500000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,0,GIGANTE,CENTRO,TRES ESQUINAS,2200000,0,2200000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Otras actividades de servicios,S9602 ** Peluqueria y otros tratamientos de belleza,0,LA PLATA,OCCIDENTE,GARCIA ROVIRA,4000000,0,4000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5612 ** Expendio por autoservicio de comidas preparadas,0,NEIVA,NORTE,IPANEMA,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,0,GIGANTE,CENTRO,VEREDA LA GUANDINOSA,2500000,0,2500000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4711 ** Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas (alcohólicas y no alcohólicas) o tabaco,0,RIVERA,NORTE,LUIS HUMBERTO TRUJILLO,14000000,0,14000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4711 ** Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas (alcohólicas y no alcohólicas) o tabaco,0,NEIVA,NORTE,EL CORTIJO,1550000,0,1550000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,0,NEIVA,NORTE,VEGALARGA,2500000,0,2500000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5619 ** Otros tipos de expendio de comidas preparadas n.c.p.,0,VILLAVIEJA,NORTE,GAITAN,1100000,0,1100000,0
Constituciones,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4663 ** Comercio al por mayor de materiales de construccion  articulos de ferreteria  pinturas  productos de vidrio  equipo y materiales de fontaneria y calefaccion,0,NEIVA,NORTE,EL CENTRO,50000000,0,50000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1410 ** Confeccion de prendas de vestir  excepto prendas de piel,1,OPORAPA,SUR,EL CENTRO,4000000,0,4000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4761 ** Comercio al por menor de libros  periodicos  materiales y articulos de papeleria y escritorio  en establecimientos especializados,0,NEIVA,NORTE,LAS PALMAS,4000000,0,4000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Construcción,Construcción,F4290 ** Construccion de otras obras de ingenieria civil,0,NEIVA,NORTE,CONDOMINIO SAN FRANCISCO,1000000,0,1000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4719 ** Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general)  bebidas (alcohólicas y no alcohólicas) y tabaco,0,EL PITAL,CENTRO,,1000000,0,1000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,"Actividades artísticas, de entretenimiento y recreación",R9200 ** Actividades de juegos de azar y apuestas,0,NEIVA,NORTE,SANTA INES,1000000,0,1000000,0
Constituciones,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4620 ** Comercio al por mayor de materias primas agropecuarias  animales vivos,1,GARZON,CENTRO,MARIA AUXILIADORA,1000000,0,1000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4719 ** Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general)  bebidas (alcohólicas y no alcohólicas) y tabaco,0,TARQUI,CENTRO,VILLAS EL CANADA,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4752 ** Comercio al por menor de articulos de ferreteria  pinturas y productos de vidrio en establecimientos especializados,0,ALGECIRAS,NORTE,CENTRO,5000000,0,5000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,0,NATAGA,OCCIDENTE,EL PROGRESO,4000000,0,4000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4771 ** Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,0,PITALITO,SUR,CENTRO,4000000,0,4000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,1,TIMANA,SUR,LAS BRISAS,4000000,0,4000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4724 ** Comercio al por menor de bebidas y productos del tabaco  en establecimientos especializados,0,LA PLATA,OCCIDENTE,PAEZ,4000000,0,4000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Transporte y Almacenamiento,H5221 ** Actividades de estaciones  vias y servicios complementarios para el transporte terrestre,0,NEIVA,NORTE,CANAIMA,1000000,0,1000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5619 ** Otros tipos de expendio de comidas preparadas n.c.p.,0,NEIVA,NORTE,ALAMOS NORTE,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,"Actividades artísticas, de entretenimiento y recreación",R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.,0,NEIVA,NORTE,SAN BERNARDO,1500000,0,1500000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4723 ** Comercio al por menor de carnes (incluye aves de corral)  productos carnicos  pescados y productos de mar  en establecimientos especializados,1,SAN AGUSTIN,SUR,PERPETUO SOCORRO,4000000,0,4000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5619 ** Otros tipos de expendio de comidas preparadas n.c.p.,0,NEIVA,NORTE,VILLA ROSA,5000000,0,5000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4773 ** Comercio al por menor de productos farmaceuticos y medicinales  cosmeticos y articulos de tocador en establecimientos especializados,2,GARZON,CENTRO,PROGRESO,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Construcción,Construcción,F4330 ** Terminacion y acabado de edificios y obras de ingenieria civil,0,NEIVA,NORTE,DARIO ECHANDIA,2000000,0,2000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,0,NEIVA,NORTE,TIMANCO I ETAPA,1000000,0,1000000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,0,GARZON,CENTRO,NAZARETH,2500000,0,2500000,0
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4752 ** Comercio al por menor de articulos de ferreteria  pinturas y productos de vidrio en establecimientos especializados,0,NEIVA,NORTE,JOSE EUSTACIO RIVERA,1500000,1500000,0,500000
Constituciones,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,"Actividades artísticas, de entretenimiento y recreación",R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.,0,NEIVA,NORTE,PRIMERO DE MAYO,2000000,0,2000000,0
